artist_uri,artist_name,song_uri,song_name
spotify:artist:2vDV0T8sxx2ENnKXds75e5,Booker T. & the M.G.'s,spotify:track:4fQMGlCawbTkH9yPPZ49kP,Green Onions
spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:track:4igIYHF3B5VBxEafHauVo3,Fat Bottomed Girls - Remastered 2011
spotify:artist:32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,Jolene
spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:track:1ZqHjApl3pfzwjweTfMi0g,Violet Hill
spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin,spotify:track:78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster
spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:track:1FKxKGONukVFXWVJxAKmlz,Sweet Dreams
spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:track:72MoCPAnz0UljAVmwHHw3Y,End of Line
spotify:artist:5eAWCfyUhZtHHtBdNk56l1,System Of A Down,spotify:track:0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.
spotify:artist:163tK9Wjr9P9DmM0AVK7lm,Lorde,spotify:track:2MvvoeRt8NcOXWESkxWn3g,Ribs
spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:track:5c0Wgs68kjgViFCVDGLB2I,LoveGame
spotify:artist:2CIMQHirSU0MQqyYHq0eOx,deadmau5,spotify:track:7nQqukBuClFtuaegbRAdNP,Some Chords
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:track:4EWCNWgDS8707fNSZ1oaA5,Heartless
spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,spotify:track:2CwMxEXxMiLRrKPLjQLmne,New Year's Day
spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer,spotify:track:3SktMqZmo3M9zbB7oKMIF7,Gravity
spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:track:1xPec5BN0Zxv77zrWKq43S,The Son of Flynn
spotify:artist:1uQWmt1OhuHGRKmZ2ZcL6p,Explosions In The Sky,spotify:track:5NdxiycRi3nP2v7RJoAJIT,Your Hand In Mine
spotify:artist:5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,spotify:track:6I3KeXBT0E9MoMqYz8srVq,"White Walls (feat. ScHoolboy Q, Hollis)"
spotify:artist:3iOvXCl6edW5Um0fXEBRXy,The xx,spotify:track:1zQX8Tf3fRYw8Djxh5kUKq,Chained
spotify:artist:6mdiAmATAx73kdxrNrnlao,Iron Maiden,spotify:track:0h4rVZcOiSaL9b5mT1A2gq,Fear of the Dark - 2015 Remaster
spotify:artist:6VD4UEUPvtsemqD3mmTqCR,Deorro,spotify:track:6r7FXNO57mlZCBY6PXcZZT,Five Hours
spotify:artist:6FQqZYVfTNQ1pCqfkwVFEa,Foals,spotify:track:0DKmJDjgqwZEmWNZE9pI4y,Spanish Sahara
spotify:artist:2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,spotify:track:4siFdX3QLfjtzg1HHgCPW7,Wonderwall
spotify:artist:0xliTEbFfy5HQHvsTknTkX,Alphaville,spotify:track:4S1VYqwfkLit9mKVY3MXoo,Forever Young
spotify:artist:5WId4o5jdGVhptNU0uqKxu,St. Lucia,spotify:track:0pBLfQ5JBjh12H6DGZjMwM,Elevate
spotify:artist:3MM8mtgFzaEJsqbjZBSsHJ,Bloc Party,spotify:track:7vjzFWG4neQ9YYMN9yZ9hr,Helicopter
spotify:artist:2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,spotify:track:60CirPlTOEWOUBus7HxV3B,Radioactive
spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin,spotify:track:4ItljeeAXtHsnsnnQojaO2,D'yer Mak'er - Remastered
spotify:artist:75EZuo5MHV2572NRpMWotC,Crystal Fighters,spotify:track:6jPNXRnTy37ADxbihf56rM,Plage
spotify:artist:4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,spotify:track:17S4XrLvF5jlGvGCJHgF51,Learning To Fly
spotify:artist:11wRdbnoYqRddKBrpHt4Ue,Kasabian,spotify:track:0Ln5tJyLX5qusquBOtq7wf,Fire
spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People,spotify:track:5fgb3Md1xjt3mxeBqguiIA,I Would Do Anything for You
spotify:artist:4J69yWrKwWJgjv3DKTZcGo,Big Brother & The Holding Company,spotify:track:1xKQbqQtQWrtQS47fUJBtl,Piece of My Heart
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:track:14blxrgE0VWAgv5aF2wWmx,Good Life
spotify:artist:2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,spotify:track:1AfYo6cKm3yHsJHdmNoGO1,Interstate Love Song
spotify:artist:6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,spotify:track:5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl
spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,The Offspring,spotify:track:6EsBn1Md8C5YdbCzvwvZq8,Self Esteem
spotify:artist:6wWVKhxIU2cEi0K81v7HvP,Rammstein,spotify:track:6uEvFCaOqXyEidoO8BZbyh,Du hast
spotify:artist:3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,spotify:track:73M2Vb5MfZh8iGKudkMtlw,Always Like This
spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,spotify:track:57MflfPN3ObQQAQtPUp0WF,Romeo and Juliet
spotify:artist:5T0MSzX9RC5NA6gAI6irSn,Estelle,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,American Boy
spotify:artist:1O3ZOjqFLEnbpZexcRjocn,RJD2,spotify:track:5Nn2Dj7OQsGL6pgQ9iIzPp,Ghostwriter
spotify:artist:28INUgyzTTRbvSphrJbgZ2,C2C,spotify:track:1x5MjCffpcdHLf65eR9r3T,Down The Road
spotify:artist:085pc2PYOi8bGKj0PNjekA,will.i.am,spotify:track:01TuObJVd7owWchVRuQbQw,#thatPOWER
spotify:artist:5nPOO9iTcrs9k6yFffPxjH,Röyksopp,spotify:track:6VCqx14OVaX9uwSvC0PvAG,The Girl and the Robot
spotify:artist:64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,spotify:track:5sFDReWLrZHLFZFjHsjUTS,Would?
spotify:artist:3yEnArbNHyTCwMRvD9SBy4,Wolfmother,spotify:track:3CkjLJYnnyOtGk4Jx4iYS4,Woman
spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,JAY Z,spotify:track:4DLH2fr8pWX1iksMrk47Kw,Big Pimpin' / Papercut
spotify:artist:5N5RfI8FFXk4WQ8kkjE407,Deep Blue Something,spotify:track:1uzWOoJdADfstQuFtQFTUn,Breakfast At Tiffany's
spotify:artist:0x9L9ChXVAf3hFOb0CbRmd,Shirley Horn,spotify:track:3Ix0grk4L4iofIaYRTWR7S,Hit The Road Jack
spotify:artist:3Bd1cgCjtCI32PYvDC3ynO,London Grammar,spotify:track:3elOzp9X3B8vMGhJBWzbIF,Wasting My Young Years
spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:track:3LcYYV9ozePfgYYmXv0P3r,Fire and Rain
spotify:artist:5yV1qdnmxyIYiSFB02wpDj,The Postal Service,spotify:track:2yEvbLwLpEq4Z5yhyQLI0q,The District Sleeps Alone Tonight - Remastered
spotify:artist:2sRLpduglJUzDQNnrsJudx,The Singles,spotify:track:592no2as2ydmFcQiOxIdDt,Gotta Have It (Jay Z & Kanye West Instrumental Tribute)
spotify:artist:5ndkK3dpZLKtBklKjxNQwT,B.o.B,spotify:track:6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams)
spotify:artist:1LOB7jTeEV14pHai6EXSzF,Cash Cash,spotify:track:2zMXH5k5NZy1Nw460bLvRh,Take Me Home (feat. Bebe Rexha)
spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:track:1nZzRJbFvCEct3uzu04ZoL,Part Of Me
spotify:artist:5NGO30tJxFlKixkPSgXcFE,The Police,spotify:track:44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic
spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:track:2LGdO5MtFdyphi2EihANZG,Knee Socks
spotify:artist:2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,spotify:track:70b5Sq3ePOu3Gqg0hjlOtR,"For the First Time in Forever - From ""Frozen""/Soundtrack Version"
spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,spotify:track:451GvHwY99NKV4zdKPRWmv,Banana Pancakes
spotify:artist:7lzordPuZEXxwt9aoVZYmG,Billy Idol,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1
spotify:artist:3Y10boYzeuFCJ4Qgp53w6o,Scissor Sisters,spotify:track:1qEHgdFqUxFebMPk8s2HLY,I Don't Feel Like Dancin' - Radio Edit
spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi,spotify:track:1zng9uqqXoPkmU05nsAlsw,Bed Of Roses
spotify:artist:3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,spotify:track:4JKA36eyfTOq7WPoqLSPQt,Thistle & Weeds
spotify:artist:6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,spotify:track:3ykSdTGmYPFl8pDBXer1zG,Cocaine
spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Madonna,spotify:track:27QvYgBk0CHOVHthWnkuWt,Vogue
spotify:artist:6Q192DXotxtaysaqNPy5yR,Amy Winehouse,spotify:track:570ZDO2Lmh6NQChOU5xPUL,Love Is A Losing Game
spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:track:6VwBbL8CzPiC4QV66ay7oR,Wicked Games
spotify:artist:44TGR1CzjKBxSHsSEy7bi9,Woodkid,spotify:track:0j1VVFif10Ib9s3U59adli,Iron
spotify:artist:11wRdbnoYqRddKBrpHt4Ue,Kasabian,spotify:track:3PbsDnKdrZY0ttX7VE9s5R,Underdog
spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:track:3K4HG9evC7dg3N0R9cYqk4,One Step Closer
spotify:artist:0n94vC3S9c3mb2HyNAOcjg,The Head and the Heart,spotify:track:77hI6DJ12C9WohWk8XUhto,Lost in My Mind
spotify:artist:5nCi3BB41mBaMH9gfr6Su0,fun.,spotify:track:7gpy7sfWPNuOKmUNs3XQYE,Carry On
spotify:artist:1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,spotify:track:0jv5OcbvTUHgO8FgHhya8b,Kiss With A Fist
spotify:artist:2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,spotify:track:4cQIbDqCZrHknxlDUjRHZ0,Supersoaker
spotify:artist:05fG473iIaoy82BF1aGhL8,Slipknot,spotify:track:2gscB6kDOmrv1P6qs2KXE3,Wait and Bleed
spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer,spotify:track:0HLWvLKQWpFdPhgk6ym58n,Who Says
spotify:artist:0kObWap02DEg9EAJ3PBxzf,Starship,spotify:track:3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:track:1kxeWHF9PrCVZHvVskv8lg,Love Lockdown
spotify:artist:4aeIWo5CMF1uRmqgJdwkZW,Joaquín Sabina,spotify:track:3LXFi1Xk9qJsYXYEjDcuVH,19 Dias y 500 Noches - En Directo
spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:track:7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN
spotify:artist:5vCOdeiQt9LyzdI87kt5Sh,AronChupa,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz
spotify:artist:7mnBLXK823vNxN3UWB7Gfz,The Black Keys,spotify:track:26ZnmGlPGXaOzPDydAP9D5,She's Long Gone
spotify:artist:776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,Voodoo Child (Slight Return)
spotify:artist:3oDbviiivRWhXwIE8hxkVV,The Beach Boys,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered
spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:track:454h9zAIuTe1eJyw9iTnj4,Man Down
spotify:artist:3Kf7VEIRWquxrNIuyJZnfF,Cornershop,spotify:track:6gbdLLUhocAjThL3GvV6Lx,Brimful Of Asha - Norman Cook Remix Single Version
spotify:artist:0RUEHcBiENFEqxgicqS2ig,The Stranglers,spotify:track:2AX5E86cn9n2dgioZEjirI,Golden Brown
spotify:artist:066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem,spotify:track:2073QOEC8rBtSyTsRyaWiP,I Can Change
spotify:artist:5Mq7iqCWBzofK39FBqblNc,Jessie Ware,spotify:track:71AATBHZGo82EnjZnG53Zx,Say You Love Me
spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,spotify:track:5arVt2Wg0zbiWwAOZef2Nl,Higher Ground - Remastered
spotify:artist:5he5w2lnU9x7JFhnwcekXX,Skrillex,spotify:track:1ShWHEgisDGPl9G3g85ANu,Breakn' a Sweat
spotify:artist:4AYkFtEBnNnGuoo8HaHErd,Madness,spotify:track:1qV6e4ITnfGmA6m6Vklvbi,Our House
spotify:artist:1P6U1dCeHxPui5pIrGmndZ,Air,spotify:track:7Fx3o9QtK1vtpkEWkM6OJu,Sexy Boy
spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,spotify:track:0NJC0FDCODpPUntRTTQq97,Cryin'
spotify:artist:4Ui2kfOqGujY81UcPrb5KE,HAIM,spotify:track:056mbYcqyQo86Rfr9XfyYm,If I Could Change Your Mind
spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:track:4pNiE4LCVV74vfIBaUHm1b,Sir Duke
spotify:artist:5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,spotify:track:44WZJJnhlIMwARyEjigVRz,Giving Up The Gun
spotify:artist:1inWec2E2UgfzMAhwjgTXe,Generation X,spotify:track:1WYedq08MjytnpXfoM2dl2,Dancing With Myself - EP Version
spotify:artist:1eClJfHLoDI4rZe5HxzBFv,INXS,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,Need You Tonight
spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,St. Vincent,spotify:track:5L16tlSHNt93RiiRiCc8ya,Digital Witness
spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,Faint
spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,Radiohead,spotify:track:6tLALP9mi7VbNC7s16iBRK,Bloom
spotify:artist:4kwxTgCKMipBKhSnEstNKj,Animal Collective,spotify:track:2gE0khQ948RYQOeTgCUL2a,My Girls
spotify:artist:5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,spotify:track:1p5fFes80K9IPnZFqNca53,Cousins
spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:track:1RMRkCn07y2xtBip9DzwmC,Turn Up the Music
spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:track:4hf0hL4kWyjWztZzVsM39V,God Put a Smile upon Your Face
spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:track:2TjdnqlpwOjhijHCwHCP2d,The Great Gig in the Sky
spotify:artist:0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,spotify:track:29hBRadFZf9QTGRHZmxm65,One Week
spotify:artist:3Z02hBLubJxuFJfhacLSDc,Bryan Adams,spotify:track:6eBK3edMW7bEzecF1eCezc,(Everything I Do) I Do It For You
spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,spotify:track:0wokCRaKD0zPNhMRXAgVsr,Ordinary World
spotify:artist:3OsRAKCvk37zwYcnzRf5XF,Moby,spotify:track:1RoV2hHbjzFbo9uKe2cvGs,Extreme Ways
spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:track:0wIFAHbaUucA8mog7Y2IDD,Sex
spotify:artist:6nxWCVXbOlEVRexSbLsTer,Flume,spotify:track:150zGw0P2EJccYJKnFIler,Drop The Game
spotify:artist:2cCUtGK9sDU2EoElnk0GNB,The National,spotify:track:3Zw7IDikRhDxRQlRRFZgb8,Fake Empire
spotify:artist:1O10apSOoAPjOu6UhUNmeI,SBTRKT,spotify:track:3vlVbJmvSm3x5Hqmnzh8HI,Hold On
spotify:artist:5GtMEZEeFFsuHY8ad4kOxv,Seal,spotify:track:3YKptz29AsOlm7WAVnztBh,Kiss from a Rose
spotify:artist:2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,spotify:track:3Kw4KEYQg6JaqUD8ZgAwz6,The Beautiful People
spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,spotify:track:3gxEZXUjrNbl3TlSrTGbR5,Modern Love - 2018 Remaster
spotify:artist:5ivCbtrcD5N4rD337xIb2z,MisterWives,spotify:track:2PtBhfoPZ6VYtXkrE5FrCH,Reflections
spotify:artist:4EzkuveR9pLvDVFNx6foYD,James Bay,spotify:track:7tmtOEDxPN7CWaQWBsG1DY,Hold Back The River
spotify:artist:0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:track:4bZd0nRuX8HyjeXAUBczvm,I Cry
spotify:artist:5FWi1mowu6uiU2ZHwr1rby,Feed Me,spotify:track:1LuFyappyEFGybt2qzLNDp,Love Is All I Got
spotify:artist:4wo1267SJuUfHgasdlfNfc,The Raconteurs,spotify:track:19iqWNzp5LwEdvntpEK8MP,"Steady, As She Goes"
spotify:artist:6UUrUCIZtQeOf8tC0WuzRy,Sigur Rós,spotify:track:3XNjxPoUphJfUD5BShkYat,Gobbledigook
spotify:artist:2yrbLiuBmc9j81lTX3XUuI,The Jacksons,spotify:track:3qI94hINNNeb4S7xQi18lS,Blame It on the Boogie
spotify:artist:0TnOYISbd1XYRBk9myaseg,Pitbull,spotify:track:13plQdOoWSSXPRUSZc5FuM,I Know You Want Me (Calle Ocho)
spotify:artist:4DToQR3aKrHQSSRzSz8Nzt,The Hives,spotify:track:6tedQ1ZmbygqhbdcfJL7Xb,Tick Tick Boom
spotify:artist:7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,spotify:track:0WKYRFtH6KKbaNWjsxqm70,Gin And Juice (feat. Dat Nigga Daz)
spotify:artist:5MmVJVhhYKQ86izuGHzJYA,MIKA,spotify:track:7dzUZec5MnWMyQnk5klnKR,Grace Kelly
spotify:artist:2eogQKWWoohI3BSnoG7E2U,Donna Summer,spotify:track:7B7lf3sIze5VR2WuYttn18,"I Feel Love - 12"" Version"
spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,spotify:track:5sra5UY6sD658OabHL3QtI,Empire State of Mind (Part II) Broken Down
spotify:artist:3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,spotify:track:4Bjugv3EniVJFRc52mA5bX,Holland Road
spotify:artist:3iOvXCl6edW5Um0fXEBRXy,The xx,spotify:track:5YeF3yVKzbxW1KI4kPcSVo,Shelter
spotify:artist:1HVwzNriKEjaeE06okqSpx,Carla Bruni,spotify:track:5lIOhDGfy2lQJWWwxBm8L4,Quelqu'un m'a dit
spotify:artist:5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,spotify:track:2Pdo1VvYDB9FqeuNx8D1FW,Back in Your Head
spotify:artist:20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals,spotify:track:4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy
spotify:artist:6olE6TJLqED3rqDCT0FyPh,Nirvana,spotify:track:5mJGLBNJM0GULqAoL5mb9C,Breed
spotify:artist:3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,spotify:track:6zJms3MX11Qu1IKF44LoRW,Us
spotify:artist:2AcUPzkVWo81vumdzeLLRN,Rhye,spotify:track:35yZkNFNVosiHE6Uj0COVM,The Fall
spotify:artist:08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,Landslide
spotify:artist:7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister,spotify:track:78FHUZRbFDCG6VkRAQdFLm,Broken Wings
spotify:artist:5T4UKHhr4HGIC0VzdZQtAE,Faithless,spotify:track:7gWc0QEt2hoIkMv3XxPY1T,Insomnia - Radio Edit
spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,spotify:track:5SZ6zX4rOrEQferfFC2MfP,Walk This Way
spotify:artist:1VPmR4DJC1PlOtd0IADAO0,$uicideBoy$,spotify:track:4AtzZyzf00fxAaJO2LyXiO,For The Last Time
spotify:artist:1qcU8NabUQ5efQf8UGW6CV,The Whitest Boy Alive,spotify:track:3Sa3BLllDDw05udxXlba8p,Burning
spotify:artist:6v8FB84lnmJs434UJf2Mrm,Neil Young,spotify:track:6VltRkmJbCTqgKrTHk4Ulw,"My My, Hey Hey (Out of the Blue) - 2016 Remaster"
spotify:artist:2YKp8Odp8GGbAkVU60Yk2Y,Coconut Records,spotify:track:2nvZv4qatgsDIbEqqbQLUT,West Coast
spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix
spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,The Motto
spotify:artist:6GI52t8N5F02MxU0g5U69P,Santana,spotify:track:0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas)
spotify:artist:3iOvXCl6edW5Um0fXEBRXy,The xx,spotify:track:5xkNgedTp6xrbqt5gdq6TE,Night Time
spotify:artist:2AV6XDIs32ofIJhkkDevjm,Curtis Mayfield,spotify:track:0MHXrqn909p0LRTPsNsGEi,Move On Up
spotify:artist:6MF9fzBmfXghAz953czmBC,Taio Cruz,spotify:track:5pmL3RzOy3IvGFaSDi4hZL,Hangover
spotify:artist:40giwFcTQtv9ezxW8yqxJU,Chiddy Bang,spotify:track:1hPajXXDa8dfTFABNZe2Ri,Mind Your Manners (feat. Icona Pop)
spotify:artist:08j69Ndyx1P7RLO3Janb5P,Emilíana Torrini,spotify:track:0YWQXkEyPOPsOLxFvjR1JU,Jungle Drum
spotify:artist:1l9d7B8W0IHy3LqWsxP2SH,Phantogram,spotify:track:5imUTBF35uIoABlV9g9da2,Fall In Love
spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,They Don't Care About Us
spotify:artist:34jw2BbxjoYalTp8cJFCPv,Heart,spotify:track:4KfSdst7rW39C0sfhArdrz,Barracuda
spotify:artist:1GLtl8uqKmnyCWxHmw9tL4,The Kooks,spotify:track:6xqCTPxYnRf8X0p6N5Vw2T,Ooh La
spotify:artist:6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,spotify:track:3IXRdLsQib8m0hBbQpe7T8,Hang Me Up To Dry
spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:track:18VfHIPaCo0s6FTi1Fnp6T,Don't Wake Me Up
spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi,spotify:track:0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive
spotify:artist:3gdbcIdNypBsYNu3iiCjtN,The B-52's,spotify:track:4W4wYHtsrgDiivRASVOINL,Love Shack
spotify:artist:2h93pZq0e7k5yf4dywlkpM,Frank Ocean,spotify:track:0725YWm6Z0TpZ6wrNk64Eb,Super Rich Kids
spotify:artist:2Hkut4rAAyrQxRdof7FVJq,Rush,spotify:track:3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer
spotify:artist:2Jv5eshHtLycR6R8KQCdc4,Grizzly Bear,spotify:track:202QyrB6Q3Kimsr7KqJut3,Yet Again
spotify:artist:57dN52uHvrHOxijzpIgu3E,Ratatat,spotify:track:4EBisBBehGON4ESJsNZBsP,Wildcat
spotify:artist:5SHQUMAmEK5KmuSb0aDvsn,Hole,spotify:track:2V4Bc2I962j7acQj1N0PiQ,Celebrity Skin
spotify:artist:6dgwEwnK0YtDfS9XhRwBTG,Broken Bells,spotify:track:757PJjXAgywxrYkdhMkEV9,Holding on for Life
spotify:artist:6qyi8X6MdP1lu6B1K6yh3h,Silversun Pickups,spotify:track:1aDLUzCyYpRXgrjwUWzV2X,Lazy Eye
spotify:artist:6S0GHTqz5sxK5f9HtLXn9q,Garbage,spotify:track:1IsGA5ceSC4a5nxgAEYnQd,Only Happy When It Rains
spotify:artist:2Kx7MNY7cI1ENniW7vT30N,Norah Jones,spotify:track:6ybViy2qrO9sIi41EgRJgx,Don't Know Why
spotify:artist:64rxQRJsLgZwHHyWKB8fiF,Eiffel 65,spotify:track:2yAVzRiEQooPEJ9SYx11L3,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio
spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:track:53eJFr4Mfbw5PXJ01K6cFw,Daughter (Remastered)
spotify:artist:0c173mlxpT3dSFRgMO8XPh,Big Sean,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You
spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:track:2fytePz8UsbUr8n33QBEcm,I Just Can't Stop Loving You - 2012 Remaster
spotify:artist:0kbYTNQb4Pb1rPbbaF0pT4,Miles Davis,spotify:track:2x91iJc0UkFcjRMEZ2CoWB,Freddie Freeloader
spotify:artist:0ekbDNE2eOq8QiaXM34wer,Howie Day,spotify:track:6dwkFmLUz6hx2CZG2EqLol,Collide
spotify:artist:1YEGETLT2p8k97LIo3deHL,Crash Test Dummies,spotify:track:76nvqWPFucUra1xCkN1tnD,Mmm Mmm Mmm Mmm
spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:track:561jH07mF1jHuk7KlaeF0s,Mockingbird
spotify:artist:0Ty63ceoRnnJKVEYP0VQpk,Sting,spotify:track:0I1DJdLt9BKOb7GWmWxCjo,Fields Of Gold
spotify:artist:7r8RF1tN2A4CiGEplkp1oP,Ginuwine,spotify:track:6mz1fBdKATx6qP4oP1I65G,Pony
spotify:artist:5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,spotify:track:6j7hih15xG2cdYwIJnQXsq,Not Over You
spotify:artist:4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,spotify:track:5qEn8c0MBzyRKgQq91Vevi,Out of My League
spotify:artist:43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,spotify:track:44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love
spotify:artist:2auiVi8sUZo17dLy1HwrTU,Solange,spotify:track:7wCN8IwqrTQpwkcWH5sP4o,Losing You
spotify:artist:0IF46mUS8NXjgHabxk2MCM,Kelis,spotify:track:2s0ouHqJebHfiQ6C1GUFJd,Milkshake - Radio Mix
spotify:artist:6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,spotify:track:1ljzHUgt2SU2ADkhfa9eBC,Tightrope (feat. Big Boi) - Big Boi Vocal Edit
spotify:artist:3YcBF2ttyueytpXtEzn1Za,Incubus,spotify:track:1Y13csEpu3TK5gQdzGLrd8,Pardon Me
